username,author_id,conversation_id,created_at,hashtags,mentions,like_count,quote_count,reply_count,retweet_count,retweet,reply,quote,reply_settings,source,text
EricPiolle,1137353412,1443280819909451776,2021-09-29T18:25:36.000Z,,,142,2,13,57,False,False,False,everyone,Twitter for Android,"Sauvons les abeilles, les paysans et la biodiversité ! Signez cette initiative citoyenne européenne qui vise à interdire les pesticides de synthèse : c'est maintenant ou jamais. Nous sommes proches d'une grande victoire pour l'écologie en Europe ! 🐝🇪🇺

https://t.co/KuXpIdICHa"
EricPiolle,263744389,1443159480334798849,2021-09-29T10:23:27.000Z,['twitterDev'],,1,0,0,0,False,False,False,everyone,Twitter Web App,"Excited to be working on my pet project again.

Spoiler: all of you, my Twitter friends, will have fun using it😉

Teasers &amp; sneak peeks are here to come but a bit later 🤞

#twitterDev"
EricPiolle,1137353412,1442880251785322502,2021-09-28T15:53:54.000Z,,"['yjadot', 'sandrousseau']",974,17,84,211,False,False,False,everyone,Twitter for Android,"L'écologie a maintenant son candidat ! Félicitations @yjadot ! Bravo aux organisatrices et aux organisateurs, bravo à @sandrousseau et aux candidat·e·s. À présent, la famille écologiste est mobilisée vers demain !"
EricPiolle,44820785,1442644247803416579,2021-09-28T00:16:06.000Z,"['TwitterDev', 'TwitterApi', 'TelegramTips']",,1,0,0,0,False,False,True,everyone,Twitter for Android,"#TwitterDev #TwitterApi #TelegramTips
Oauth1 dengan telegram bot

https://t.co/tMJeGeXpcU https://t.co/XKxPgoLE17"
EricPiolle,1137353412,1442519292390510607,2021-09-27T15:59:34.000Z,,"['GreenGrenoble22', 'MI_Grenoble', 'EDIsereSavoie']",0,0,0,7,True,False,False,everyone,Twitter Web App,RT @GreenGrenoble22: Inauguration en cours à la @MI_Grenoble du nouveau Europe Direct Isère Savoie @EDIsereSavoie outil commun désormais de…
EricPiolle,1137353412,1442358034546704388,2021-09-27T05:18:47.000Z,['Tokyo2020'],['JouannyFlo'],93,0,5,14,False,False,False,everyone,Twitter for Android,"Quel honneur de recevoir @JouannyFlo, multi-médaillé aux Jeux de Tokyo. Des routes des alpes jusqu'au toit de l'olympe, un parcours inspirant pour toutes et tous ! #Tokyo2020 🥇🥈🥉 https://t.co/T31rR2OEEg"
sandrousseau,371381075,1444366993138782214,2021-10-02T18:21:40.000Z,,['franceculture'],0,0,0,102,True,False,False,everyone,Twitter for iPhone,"RT @franceculture: ""Le programme que je porte en étant économiste, c'est un choc de compétitivité négatif. C'est un choc de productivité né…"
sandrousseau,371381075,1444341706497929222,2021-10-02T16:41:12.000Z,,['edwyplenel'],0,0,0,307,True,False,False,everyone,Twitter for iPhone,RT @edwyplenel: Partout l’ombre s’étend. Ancien maire de Riace (Italie) Mimmo Lucano vient d’être condamné à 13 ans de prison pour avoir ac…
sandrousseau,371381075,1444312090840338444,2021-10-02T14:43:31.000Z,,"['franceculture', 'franceculture']",195,11,46,44,False,False,False,everyone,Twitter for iPhone,"Pour ré-écouter mon intervention sur @franceculture dans l’émission Politique ! 👇 animée par Gregory Philipps 

Sandrine Rousseau : ""Une écologie radicale doit avoir une place dans cette campagne"" via @franceculture https://t.co/4XZFQuD4dG"
sandrousseau,371381075,1444236032397004800,2021-10-02T09:41:17.000Z,['OuilesTempsChangent'],['franceculture'],111,5,31,32,False,False,False,everyone,Twitter Web App,"🎙️ Retrouvez-moi à 12h45 en direct sur @franceculture.

#OuilesTempsChangent 🌊 https://t.co/lZoAfsd1hW"
sandrousseau,371381075,1444225699074691073,2021-10-02T09:00:13.000Z,"['ParisRoubaix2021', 'respect']",,164,4,22,31,False,False,False,everyone,Twitter for iPhone,"Parce que la course Paris-Roubaix est mythique, 
125 ans après sa création, enfin, le mythe s’ouvre aux femmes 
Énormes encouragements pour les coureuses du #ParisRoubaix2021 !
Et au passage salut à Jeannie Longo et son parcours sportif inédit #respect 

https://t.co/OEQJJbZK2V"
sandrousseau,371381075,1444055298378014724,2021-10-02T06:59:26.000Z,,"['Cha_Minvielle', 'RokhayaDiallo', 'alicecoffin', 'Cha_Minvielle']",15,0,0,0,False,False,False,everyone,Twitter for iPhone,@Cha_Minvielle @RokhayaDiallo @alicecoffin Merci @Cha_Minvielle 💚
sandrousseau,371381075,1444019089593229316,2021-10-01T19:19:14.000Z,['solidarité'],['Deputee_Obono'],412,3,54,51,False,False,False,everyone,Twitter for iPhone,"Bravo ⁦@Deputee_Obono⁩ pour cette victoire ! #solidarité 
« Valeurs actuelles » condamné pour injure raciste contre Danièle Obono - Page 1 | Mediapart https://t.co/L8Q2f51vtk"
sandrousseau,371381075,1444015852161060867,2021-10-01T19:06:22.000Z,['ParJupiter'],['YouTube'],152,1,19,31,False,False,False,everyone,Twitter for iPhone,"Frederic je crois que tu as compris mon programme 😘😅

Tu mouriras - La chanson de Frédéric Fromet https://t.co/qHCAtR26RM via @YouTube
#ParJupiter"
sandrousseau,371381075,1444000957990375440,2021-10-01T18:07:11.000Z,,,1392,18,157,146,False,False,False,everyone,Twitter for iPhone,Vous êtes immonde https://t.co/eusOZueSGj
sandrousseau,371381075,1443997409210679296,2021-10-01T17:53:05.000Z,,"['Reporterre', 'Reporterre']",0,0,0,189,True,False,False,everyone,Twitter for iPhone,"RT @Reporterre: 🔴 C'est un projet gigantesque et polluant de mine d'or en Guyane. 

On le croyait enterré. En fait, non.  🤑
➡️ @Reporterre…"
delphinebatho,263572557,1443832929742958624,2021-10-01T06:59:30.000Z,['Mediator'],['anticor_org'],0,0,0,1513,True,False,False,everyone,Twitter for iPhone,"RT @anticor_org: La pneumologue et lanceuse d’alerte de l'affaire du #Mediator regrette la nomination, au sein de la commission contre la #…"
delphinebatho,263572557,1443828963860795392,2021-10-01T06:43:44.000Z,,['LaMatinale_M'],72,3,9,24,False,False,False,everyone,Twitter for iPhone,"A la Fête de la science, l’agrochimie s’invite pour parler des abeilles — via @LaMatinale_M https://t.co/HY85lcoiP9"
delphinebatho,1363474701436207109,1443646840424050691,2021-09-30T18:40:03.000Z,"['BumblingProgrammingDad', 'pythoncode', 'twitterdev']",,4,0,3,0,False,False,False,everyone,Twitter Web App,"This is really sad.

I am posting this tweet to check if some Python code works.  

#BumblingProgrammingDad
#pythoncode 
#twitterdev"
delphinebatho,263572557,1443571166233382912,2021-09-30T13:39:20.000Z,['Grignon'],['Grignon2026'],0,0,0,14,True,False,False,everyone,Twitter for iPhone,"RT @Grignon2026: 📢🎶 ""Nous on veut #Grignon, avec des champignons, pas du béton ! ""

Merci à toutes les étudiantes et étudiants d'@AgroParis…"
delphinebatho,263572557,1443467102652977153,2021-09-30T06:45:50.000Z,['décroissance'],"['guardian', 'GeorgeMonbiot']",199,7,11,71,False,False,False,everyone,Twitter for iPhone,« There is no such thing as green growth. Growth is wiping the green from the Earth. We have no hope of emerging from this full-spectrum crisis unless we dramatically reduce economic activity. » #décroissance ⁦@guardian⁩ @GeorgeMonbiot⁩  https://t.co/BQxkoGLwes
delphinebatho,263744389,1443159480334798849,2021-09-29T10:23:27.000Z,['twitterDev'],,1,0,0,0,False,False,False,everyone,Twitter Web App,"Excited to be working on my pet project again.

Spoiler: all of you, my Twitter friends, will have fun using it😉

Teasers &amp; sneak peeks are here to come but a bit later 🤞

#twitterDev"
delphinebatho,263572557,1442875499106111489,2021-09-28T15:35:00.000Z,['PrimaireEcologiste'],"['yjadot', 'sandrousseau']",1267,26,96,279,False,False,False,everyone,Twitter for iPhone,"🟢 Félicitations à @yjadot qui est désormais notre candidat à toutes et tous. Bravo à @sandrousseau pour sa campagne. 
Le temps de la #PrimaireEcologiste est derrière nous. Maintenant vient celui du collectif pour faire gagner l’écologie ensemble ! 🌍"
delphinebatho,44820785,1442644247803416579,2021-09-28T00:16:06.000Z,"['TwitterDev', 'TwitterApi', 'TelegramTips']",,1,0,0,0,False,False,True,everyone,Twitter for Android,"#TwitterDev #TwitterApi #TelegramTips
Oauth1 dengan telegram bot

https://t.co/tMJeGeXpcU https://t.co/XKxPgoLE17"
JM_Governatori,706864165,1443983324964433920,2021-10-01T16:57:07.000Z,,"['hugoclement', 'L214']",0,0,0,664,True,False,False,everyone,Twitter for iPhone,RT @hugoclement: Le cofondateur de @L214 risque un an de prison pour avoir filmé la réalité de l’élevage intensif. Il sera jugé en avril 20…
JM_Governatori,1363474701436207109,1443646840424050691,2021-09-30T18:40:03.000Z,"['BumblingProgrammingDad', 'pythoncode', 'twitterdev']",,4,0,3,0,False,False,False,everyone,Twitter Web App,"This is really sad.

I am posting this tweet to check if some Python code works.  

#BumblingProgrammingDad
#pythoncode 
#twitterdev"
JM_Governatori,263744389,1443159480334798849,2021-09-29T10:23:27.000Z,['twitterDev'],,1,0,0,0,False,False,False,everyone,Twitter Web App,"Excited to be working on my pet project again.

Spoiler: all of you, my Twitter friends, will have fun using it😉

Teasers &amp; sneak peeks are here to come but a bit later 🤞

#twitterDev"
JM_Governatori,706864165,1442882483301847050,2021-09-28T16:02:46.000Z,['Presidentielle2022'],['yjadot'],31,8,7,19,False,False,False,everyone,Twitter for iPhone,"Étant le seul candidat de la primaire écologiste qui soutenait @yjadot, je le félicite pour sa victoire ! J’espère qu’il sera capable de dépasser l’ADN de Gauche de son parti pour rassembler largement à la #Presidentielle2022"
JM_Governatori,706864165,1442822841934786563,2021-09-28T12:05:46.000Z,,['CollecCitoyen06'],0,0,0,9,True,False,False,everyone,Twitter for iPhone,"RT @CollecCitoyen06: ''C’est une tonne d’émission de CO2 par embarquement et débarquement des voitures"" nous dit Christian Estrosi, qui jus…"
JM_Governatori,44820785,1442644247803416579,2021-09-28T00:16:06.000Z,"['TwitterDev', 'TwitterApi', 'TelegramTips']",,1,0,0,0,False,False,True,everyone,Twitter for Android,"#TwitterDev #TwitterApi #TelegramTips
Oauth1 dengan telegram bot

https://t.co/tMJeGeXpcU https://t.co/XKxPgoLE17"
JM_Governatori,706864165,1442381482392129539,2021-09-27T06:51:58.000Z,,,19,2,1,13,False,False,False,everyone,Twitter for iPhone,"Les élections allemandes confirment la force du projet écologiste. L’ouverture politique des Verts allemands leur permet de décider qui gouvernera la 1ère puissance européenne.

https://t.co/Mj1MDYVPD2"
JM_Governatori,706864165,1442214680924237826,2021-09-26T19:49:09.000Z,"['Replay', 'Primaire']",['F3cotedazur'],0,0,0,7,True,False,False,everyone,Twitter for iPhone,RT @F3cotedazur: 💻#Replay. Jean-Marc Governatori était l'invité de Dimanche en Politique. Parmi les thèmes abordés : #Primaire des #écologi…
jclagarde,360680603,1444308990435991552,2021-10-02T14:31:11.000Z,,['leJDD'],0,0,0,18,True,False,False,everyone,Twitter for iPhone,"RT @leJDD: [TRIBUNE] Les soutiens de Philippe Laurent, candidat à l'AMF : ""Refonder la démocratie en réhabilitant le fait communal"" https:/…"
jclagarde,360680603,1443985575963512837,2021-10-01T17:06:03.000Z,['OctobreRose'],,33,0,0,17,False,False,False,everyone,Twitter for iPhone,"Nous sommes le 1er octobre et c'est le début de l'#OctobreRose, ce mois de dépistage et de récoltes de fonds pour lutter contre le cancer du sein.

Tant de cancers du sein pourraient être guéris en étant pris à temps. Prenez soin de vous : dépistez-vous. 
https://t.co/PO7KfOCZZX"
jclagarde,360680603,1443907137042886656,2021-10-01T11:54:22.000Z,"['Poadja', 'Calédonie']","['EricHelard', 'PhilippeGomesCE']",0,0,0,3,True,False,False,everyone,Twitter for iPhone,RT @EricHelard: Bravo au Sénateur Gérard #Poadja et @PhilippeGomesCE  car jusqu’à présent la Nouvelle #Calédonie était le seul territoire d…
jclagarde,1363474701436207109,1443646840424050691,2021-09-30T18:40:03.000Z,"['BumblingProgrammingDad', 'pythoncode', 'twitterdev']",,4,0,3,0,False,False,False,everyone,Twitter Web App,"This is really sad.

I am posting this tweet to check if some Python code works.  

#BumblingProgrammingDad
#pythoncode 
#twitterdev"
jclagarde,263744389,1443159480334798849,2021-09-29T10:23:27.000Z,['twitterDev'],,1,0,0,0,False,False,False,everyone,Twitter Web App,"Excited to be working on my pet project again.

Spoiler: all of you, my Twitter friends, will have fun using it😉

Teasers &amp; sneak peeks are here to come but a bit later 🤞

#twitterDev"
jclagarde,360680603,1442854653461471232,2021-09-28T14:12:10.000Z,,,12,0,2,3,False,False,False,everyone,Twitter for iPhone,"Face à un tel incident lors d’une réception par le Chef de l’Etat,  une enquête s’impose pour en expliquer les causes et des excuses et une réaction de l’Élysée sont attendues. @Évincé du dîner des grands chefs à Lyon, le chef Martiniquais Marcel Ravin, https://t.co/iVkKnTGzt9"
jclagarde,44820785,1442644247803416579,2021-09-28T00:16:06.000Z,"['TwitterDev', 'TwitterApi', 'TelegramTips']",,1,0,0,0,False,False,True,everyone,Twitter for Android,"#TwitterDev #TwitterApi #TelegramTips
Oauth1 dengan telegram bot

https://t.co/tMJeGeXpcU https://t.co/XKxPgoLE17"
jclagarde,360680603,1442206141430341640,2021-09-26T19:15:13.000Z,,"['OlivierCadic', 'UDI_off']",91,0,2,25,False,False,False,everyone,Twitter for iPhone,Notre ami Sénateur @OlivierCadic @UDI_off a été brillamment réélu pour représenter les français de l’étranger au Parlement. Bravo à lui et félicitations aux électeurs pour cet excellent choix!
jclagarde,360680603,1442204679128109058,2021-09-26T19:09:25.000Z,"['Zemmour', 'RPR']",['jfvigier'],0,0,0,15,True,False,False,everyone,Twitter for iPhone,RT @jfvigier: Éric #Zemmour n'est pas le candidat du #RPR : c'est le candidat de la remigration et de Renaud Camus ! https://t.co/Jl0WTPYGnm
EmmanuelMacron,1976143068,1444276725899309057,2021-10-02T12:22:59.000Z,,,2851,36,745,395,False,False,False,everyone,Twitter Web App,"Je n'oublie rien de ce qu'ont traversé, il y a un an, les habitants des vallées dévastées par la tempête Alex ni l’héroïsme des pompiers, secouristes et forces de l’ordre. Après l’urgence, la reconstruction. Je retournerai sur place avant la fin d’année pour faire le point."
EmmanuelMacron,1976143068,1443693143929597955,2021-09-30T21:44:02.000Z,,['AfriqueFrance'],1173,32,496,291,False,False,False,everyone,Twitter for iPhone,"Découvrir, échanger, construire, réinventer les relations entre l’Afrique et la France : la Saison Africa2020 qui s'achève fut bien plus que culturelle pour les 4 millions de participants ! Poursuivons ensemble au Nouveau Sommet @AfriqueFrance le 8 octobre. https://t.co/OOUz0UwjaW"
EmmanuelMacron,1363474701436207109,1443646840424050691,2021-09-30T18:40:03.000Z,"['BumblingProgrammingDad', 'pythoncode', 'twitterdev']",,4,0,3,0,False,False,False,everyone,Twitter Web App,"This is really sad.

I am posting this tweet to check if some Python code works.  

#BumblingProgrammingDad
#pythoncode 
#twitterdev"
EmmanuelMacron,1976143068,1443632459170684935,2021-09-30T17:42:54.000Z,,,2352,94,731,406,False,False,False,everyone,Twitter for iPhone,"Petits-enfants de Harkis, d'indépendantistes, de rapatriés, de juifs d’Algérie, d’appelés, de militaires, d’immigrés, merci pour nos échanges. Ce travail de mémoire est indispensable pour la France. Avec Benjamin Stora, avec vous, nous continuerons de regarder l’Histoire en face. https://t.co/BtDkCciZMn"
EmmanuelMacron,1976143068,1443246462838755330,2021-09-29T16:09:05.000Z,,,9883,103,429,1549,False,False,False,everyone,Twitter Media Studio,Au sergent Maxime Blasco. Héros. https://t.co/6htUyVM78G
EmmanuelMacron,1976143068,1443226270221934595,2021-09-29T14:48:51.000Z,,['Elysee'],0,0,0,566,True,False,False,everyone,Twitter for iPhone,"RT @Elysee: EN DIRECT | Hommage national au sergent Maxime Blasco.
https://t.co/gBalFWQu6N"
EmmanuelMacron,263744389,1443159480334798849,2021-09-29T10:23:27.000Z,['twitterDev'],,1,0,0,0,False,False,False,everyone,Twitter Web App,"Excited to be working on my pet project again.

Spoiler: all of you, my Twitter friends, will have fun using it😉

Teasers &amp; sneak peeks are here to come but a bit later 🤞

#twitterDev"
EmmanuelMacron,1976143068,1442958488838180866,2021-09-28T21:22:14.000Z,,,1374,29,150,251,False,False,False,everyone,Twitter Web App,"La BnF est l'un des épicentres de notre Histoire, de nos imaginaires, de nos savoirs et de la construction de notre avenir. https://t.co/iIWL5JpsCS"
EmmanuelMacron,1976143068,1442958488838180866,2021-09-28T21:04:47.000Z,,,4145,88,272,617,False,False,False,everyone,Twitter Web App,"Après 10 ans de rénovation, la Bibliothèque nationale de France (BnF) Richelieu ouvrira bientôt ses portes au public.
Depuis 300 ans, elle est un temple pour la langue française, la littérature et le savoir. Grâce à ce chantier, elle restera un lieu vivant, au diapason du monde. https://t.co/XLiBwqlwiN"
EmmanuelMacron,1976143068,1442897192356761604,2021-09-28T17:01:13.000Z,,,20492,1601,1046,3294,False,False,False,everyone,Twitter Web App,"À partir de 2022, les consultations de psychologues seront remboursées pour tous sur orientation par un médecin."
xavierbertrand,17172319,1444382958190747652,2021-10-02T19:25:07.000Z,"['ParisRoubaixFemmes', 'hautsdefrance']",['hautsdefrance'],0,0,0,12,True,False,False,everyone,Twitter for iPhone,RT @hautsdefrance: 🥇🥈🥉Félicitations aux trois guerrières qui rentrent dans l'histoire du 1er #ParisRoubaixFemmes #hautsdefrance et toutes n…
xavierbertrand,17172319,1444370523648106499,2021-10-02T18:35:42.000Z,,,38,3,18,11,False,False,True,everyone,Twitter for iPhone,"En cette journée nationale des sapeurs-pompiers, rendons hommage à ces femmes et ces hommes, volontaires et professionnels qui, mettent leur vie en péril pour sauver la nôtre. Il doivent être protégés, à la hauteur de la protection qu’ils nous assurent au quotidien. https://t.co/Yt4kTgQWkD"
xavierbertrand,17172319,1444336223389196293,2021-10-02T16:19:24.000Z,,['_Lamanufacture'],120,15,60,73,False,False,False,everyone,Twitter for iPhone,"Merci pour votre mobilisation à l’occasion du séminaire de travail de @_Lamanufacture. Ensemble, nous bâtirons le projet qui permettra de restaurer l’autorité de l’Etat, instaurer une République des territoires et refaire du travail la clé de voûte de notre projet national. 🇫🇷 https://t.co/I5xO945w5u"
xavierbertrand,17172319,1444272567523717122,2021-10-02T12:06:28.000Z,,,57,12,85,33,False,False,False,everyone,Twitter Media Studio,"Je veux dire la vérité : améliorer le pouvoir d’achat et le niveau de vie des Français, cela passera par le travail et l’effort, mais nous ne réussirons pas sans l’esprit de justice. https://t.co/PbINh8RVaK"
xavierbertrand,17172319,1444271382423080960,2021-10-02T12:01:45.000Z,,,65,5,33,37,False,False,False,everyone,Twitter Media Studio,"Une entreprise qui fait des bénéfices devra mieux partager la valeur créée, car elle est créée aussi grâce aux salariés.  La rémunération du travail en fonction des résultats de l’entreprise deviendra un principe fondamental de notre système économique et social. https://t.co/nhgzUHJrT6"
xavierbertrand,17172319,1444270926481313795,2021-10-02T11:59:56.000Z,,,64,4,29,37,False,False,False,everyone,Twitter Media Studio,Je veux également que ceux qui sont volontaires pour des jours de travail additionnels puissent le faire facilement. Une semaine de congés payés et une partie des RTT pourront ainsi être rachetées par l’entreprise. https://t.co/i6i5QMHgVc
xavierbertrand,17172319,1444270290540933124,2021-10-02T11:57:25.000Z,,,91,5,19,51,False,False,False,everyone,Twitter Media Studio,Les heures travaillées au-delà de 35h seront sans impôt et sans charge sociale comme l’étaient les heures supplémentaires en 2007. Toutes les entreprises bénéficieront d’un allégement de cotisations sociales. C’est un principe gagnant-gagnant qui augmentera le pouvoir d’achat. https://t.co/D4fYSmCNTQ
xavierbertrand,17172319,1444269860008173568,2021-10-02T11:55:42.000Z,,,52,4,15,34,False,False,False,everyone,Twitter Media Studio,"J’entends aussi mobiliser avant l’été 2022, tous les partenaires sociaux, pour une grande Conférence, qui devra traiter de sujets essentiels, le premier d’entre eux étant le niveau des salaires et leur progression. https://t.co/1iV8CBVcuY"
xavierbertrand,17172319,1444268703772676101,2021-10-02T11:51:06.000Z,,,136,43,146,80,False,False,False,everyone,Twitter Media Studio,"Avant la fin 2022, aucun salarié travaillant à temps complet ne touchera moins de 1500€ net/mois. C’est mon engagement. Il repose sur un dispositif nouveau, la prime au travail. Elle concernera la moitié des salariés français. Ceux qui gagnent moins de 2000€ nets/mois. https://t.co/sEnsT6zvWW"
xavierbertrand,17172319,1444268038870618115,2021-10-02T11:48:28.000Z,,,73,9,37,44,False,False,False,everyone,Twitter Media Studio,"Aujourd’hui, je veux vous parler du travail, des Français qui travaillent, mais pour qui la fin du mois commence dès le 10. Je veux vous parler de tous ceux qui se sentent toujours invisibles, parce que leur travail, leurs efforts, ne sont pas reconnus à leur juste valeur. https://t.co/TXzNviFEqc"
jfpoisson78,578114675,1444245271844687875,2021-10-02T10:18:00.000Z,['harkis'],,88,2,4,34,False,False,False,everyone,Twitter Web App,"""Que la France fasse amende honorable pour les harkis, oui. Mais qu’elle exalte aussi la grandeur de son Histoire et retrouve sa fierté. C’est le seul « en même temps » qui vaille !""

Loi de réparation pour les #harkis : mon décryptage ⤵️ https://t.co/LBuFDyLB8c"
jfpoisson78,578114675,1443944778459136028,2021-10-01T14:23:57.000Z,"['PasseSanitaire', 'Presidentielle2022']",,316,4,21,182,False,False,False,everyone,Twitter for Android,"📺 Non au #PasseSanitaire pour voter à la #Presidentielle2022!
Découvrez mon dernier VCP⤵️
https://t.co/uC194oYr0n https://t.co/D0tv96YdHS"
jfpoisson78,578114675,1443919129870802967,2021-10-01T12:42:01.000Z,"['Castex', 'Castex20h', 'Energie']",,84,0,3,50,False,False,False,everyone,Twitter Web App,"Les mesures #Castex pour contrecarrer l'impact des augmentations démesurées du coût du gaz et de l'électricité sur le budget des ménages ressemblent plus à un fer à repasser qu'à un bouclier tarifaire ! #Castex20h #Energie 
Explications ⤵️   https://t.co/lBA4DKegrC"
jfpoisson78,1363474701436207109,1443646840424050691,2021-09-30T18:40:03.000Z,"['BumblingProgrammingDad', 'pythoncode', 'twitterdev']",,4,0,3,0,False,False,False,everyone,Twitter Web App,"This is really sad.

I am posting this tweet to check if some Python code works.  

#BumblingProgrammingDad
#pythoncode 
#twitterdev"
jfpoisson78,578114675,1443646258917351428,2021-09-30T18:37:44.000Z,"['Castex', 'gaz']",,374,8,18,139,False,False,False,everyone,Twitter Web App,"Intervention de #Castex / #gaz :
1/ Personne ne comprend ce qu'il met en place.
2/ Tout le monde comprend que ce sont les ménages qui vont finalement payer."
jfpoisson78,578114675,1443629214444363805,2021-09-30T17:30:00.000Z,,['mrg_medias'],28,1,0,15,False,False,False,everyone,Twitter Web App,📻 Retrouvez-moi vendredi 1er octobre à 21h15 en direct sur @mrg_medias (https://t.co/pmj92MaoRF). https://t.co/8FtJ5vUwZX
jfpoisson78,578114675,1443614173242535941,2021-09-30T16:30:14.000Z,['Energie'],,132,2,6,60,False,False,False,everyone,Twitter Web App,"Effet ciseaux désastreux : augmentation non maîtrisée coût énergie + diminution activité économique et emploi. C'est l'inflation qui va flamber, et le pouvoir d'achat brûler. Plus que les chaudières que nombre de foyers vont devoir laisser éteintes qd le froid arrivera. #Energie"
jfpoisson78,578114675,1443521503392378882,2021-09-30T10:22:00.000Z,,,936,10,51,251,False,False,True,everyone,Twitter for iPhone,Je confirme. https://t.co/OpfxN8aoNB
jfpoisson78,578114675,1443291990725218311,2021-09-29T19:10:00.000Z,,,112,1,7,65,False,False,False,everyone,Twitter Web App,"""Le passé du Kosovo sera-t-il le futur de la France ?"". Pour moi, c'est ""non"" !
https://t.co/kCzbyGZrku"
jfpoisson78,578114675,1443272882113720323,2021-09-29T17:54:04.000Z,,,1179,9,62,362,False,False,True,everyone,Twitter for iPhone,Parfaitement d’accord ! https://t.co/VzNOx5RxHU
BrunoRetailleau,408398312,1444261153979445251,2021-10-02T11:21:06.000Z,,,133,1,8,31,False,False,False,everyone,Twitter for iPhone,Inauguration du nouveau lycée vendéen St François d’Assise. Il n’y a pas pour la France d’enjeu plus fondamental que celui de l’école. Il devra être au cœur des présidentielles https://t.co/corVE07PWF
BrunoRetailleau,408398312,1443942471201865754,2021-10-01T14:14:46.000Z,"['enmêmetemps', 'sousmarins']",,861,52,260,461,False,False,False,everyone,Twitter Web App,"La macronie parle de restaurer la souveraineté nationale &amp; #enmêmetemps propose que la France abandonne son siège au Conseil de Sécurité de l’ONU ! Après le fiasco des #sousmarins, c'est encore un clou enfoncé sur le cercueil de l’influence française. https://t.co/cfR0f36VnT"
BrunoRetailleau,1363474701436207109,1443646840424050691,2021-09-30T18:40:03.000Z,"['BumblingProgrammingDad', 'pythoncode', 'twitterdev']",,4,0,3,0,False,False,False,everyone,Twitter Web App,"This is really sad.

I am posting this tweet to check if some Python code works.  

#BumblingProgrammingDad
#pythoncode 
#twitterdev"
BrunoRetailleau,408398312,1443646304404525064,2021-09-30T18:37:55.000Z,,,1688,77,275,657,False,False,False,everyone,Twitter for iPhone,Le gouvernement propose un bouclier tarifaire pour le gaz jusqu’en avril. C’est à dire jusqu’aux présidentielles. Les augmentations ça sera pour après!
BrunoRetailleau,408398312,1443527090637348865,2021-09-30T10:44:12.000Z,,,829,61,359,178,False,False,False,everyone,Twitter for iPhone,Nicolas Sarkozy : une sévérité aussi inhabituelle qu’exorbitante.
BrunoRetailleau,408398312,1443473137102884865,2021-09-30T07:09:48.000Z,"['gaz', 'écologie']",,242,6,19,111,False,False,True,everyone,Twitter for iPhone,"Et pendant ce temps, les prix du #gaz explosent. Pour faire plaisir aux décroissants, Emmanuel Macron brade l’excellence énergétique de la France et fragilise le pouvoir d’achat des Français. Ce n’est pas ça, la véritable #écologie ! https://t.co/FZFpDvUtjn"
BrunoRetailleau,408398312,1443451509619007494,2021-09-30T05:43:52.000Z,,,517,9,32,96,False,False,False,everyone,Twitter for iPhone,"La nomination d’une femme première ministre Najlat Bouden,en Tunisie est non seulement une décision historique, c’est aussi un message pour l’ensemble du monde arabo-musulman."
BrunoRetailleau,408398312,1443209236993949700,2021-09-29T13:41:10.000Z,"['senat', 'PassSanitaire']",,4851,193,1230,1807,False,False,False,everyone,Twitter for iPhone,"le #senat ne pourra pas autoriser le gouvernement à prolonger le recours au #PassSanitaire en enjambant les présidentielles,jusqu’en juillet. Cet outil n’a pas vocation à durer si la situation sanitaire s’améliore et sans contrôle serré du parlement"
BrunoRetailleau,263744389,1443159480334798849,2021-09-29T10:23:27.000Z,['twitterDev'],,1,0,0,0,False,False,False,everyone,Twitter Web App,"Excited to be working on my pet project again.

Spoiler: all of you, my Twitter friends, will have fun using it😉

Teasers &amp; sneak peeks are here to come but a bit later 🤞

#twitterDev"
BrunoRetailleau,408398312,1442768015376928769,2021-09-28T08:27:54.000Z,,,3084,142,495,777,False,False,False,everyone,Twitter for iPhone,Je salue la décision d’Emmanuel Macron de limiter les visas en provenance du Maghreb. C’est fou comme les problèmes sont de plus en plus facile à régler à mesure que la présidentielle approche…
JaclineMouraud,1363474701436207109,1443646840424050691,2021-09-30T18:40:03.000Z,"['BumblingProgrammingDad', 'pythoncode', 'twitterdev']",,4,0,3,0,False,False,False,everyone,Twitter Web App,"This is really sad.

I am posting this tweet to check if some Python code works.  

#BumblingProgrammingDad
#pythoncode 
#twitterdev"
JaclineMouraud,1193963467046342658,1443644570626048007,2021-09-30T18:31:01.000Z,['JMLaFrance'],"['barbarapompili', 'JeanCASTEX']",3,1,0,0,False,False,False,everyone,Twitter for iPhone,"@barbarapompili ce matin annonce une hausse de 12% et le soir on passe à 4% avec @JeanCASTEX . Y a pas à dire, la magie lrem opère sur le dos Français. Ce qu’ils ne feront pas en janvier, ils le feront en mars. #JMLaFrance https://t.co/17qM1ue86K"
JaclineMouraud,1193963467046342658,1443455881341980680,2021-09-30T06:01:14.000Z,['JMLaFrance'],"['BrunoLeMaire', 'JeanCASTEX']",23,1,5,6,False,False,False,everyone,Twitter for iPhone,"La démonstration par les faits que, quelque soit votre salaire, le système est étudié pour vous reprendre tout. Faites le même calcul sur un SMIC, où les temps partiels… ⁦@BrunoLeMaire⁩ ⁦@JeanCASTEX⁩ #JMLaFrance  https://t.co/RzyA5PpVfi"
